id,host_id,calculated_host_listings_count,price,availability_365,property_type,room_type,host_response_time,host_response_rate,host_is_superhost,host_identity_verified,number_of_reviews,review_scores_rating,review_scores_communication,review_scores_checkin,reviews_per_month,picture_url,neighbourhood_cleansed,latitude,longitude,Standardization_Score,Neighborhood_Impact
1396387604235758391,524851930,184,,320,Entire rental unit,Entire home/apt,within an hour,100%,t,t,2,5.0,5.0,5.0,0.74,https://a0.muscache.com/pictures/prohost-api/Hosting-1396387604235758391/original/6fb9389b-9af5-4a8c-ac7b-fb8279e66293.jpeg,Élysée,48.8713689,2.3121334,0,1
1396387989902860865,524851930,184,,339,Entire rental unit,Entire home/apt,within an hour,100%,t,t,1,2.0,3.0,4.0,0.33,https://a0.muscache.com/pictures/prohost-api/Hosting-1396387989902860865/original/f8d92037-04b7-4a2d-b78f-f1bdaf7f69a3.jpeg,Élysée,48.8713689,2.3121334,-1,1
1396389240036834367,524851930,184,,346,Entire rental unit,Entire home/apt,within an hour,100%,t,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1396389240036834367/original/58618486-5f45-4f2d-84d7-a0802e0f513b.jpeg,Élysée,48.8713689,2.3121334,0,0
1396390826210838877,524851930,184,,326,Entire rental unit,Entire home/apt,within an hour,100%,t,t,2,5.0,5.0,5.0,0.74,https://a0.muscache.com/pictures/prohost-api/Hosting-1396390826210838877/original/602c48fd-3a70-4c72-b276-63519e6d8aa5.jpeg,Élysée,48.87137,2.31213,-1,1
1396392444589680118,524851930,184,,329,Entire rental unit,Entire home/apt,within an hour,100%,t,t,1,5.0,5.0,5.0,0.4,https://a0.muscache.com/pictures/prohost-api/Hosting-1396392444589680118/original/73834edb-9faf-4af4-952b-762b758f4770.jpeg,Élysée,48.8713689,2.3121334,1,0
1396659558019507026,667252122,25,,318,Entire rental unit,Entire home/apt,within an hour,100%,t,t,3,5.0,5.0,5.0,0.83,https://a0.muscache.com/pictures/miso/Hosting-1396659558019507026/original/44bb663e-f31a-4e8b-b2ea-d842f60f7e2f.jpeg,Élysée,48.86518660000001,2.3092442,-1,0
1395495513912430783,33985517,24,,38,Entire rental unit,Entire home/apt,within an hour,100%,t,t,16,5.0,5.0,5.0,3.31,https://a0.muscache.com/pictures/prohost-api/Hosting-1395495513912430783/original/d6ca49fa-8725-40a6-9feb-60b44929f223.jpeg,Élysée,48.8741223,2.3182442,0,-1
1393396763652744201,688434309,4,,335,Entire rental unit,Entire home/apt,within an hour,100%,t,t,6,4.67,5.0,4.83,1.55,https://a0.muscache.com/pictures/miso/Hosting-1393396763652744201/original/b3f3448a-0c4b-44b5-a856-4c651761d413.jpeg,Élysée,48.8771662,2.3158826,0,1
1393530112769860110,463832837,7,,239,Entire rental unit,Entire home/apt,within an hour,100%,f,t,5,5.0,5.0,4.8,1.95,https://a0.muscache.com/pictures/hosting/Hosting-1393530112769860110/original/29a0c09e-b88c-431e-a116-64d39a5cb383.jpeg,Élysée,48.878137775092384,2.3030110473821934,0,-1
1395613641844693777,314994947,816,,241,Entire rental unit,Entire home/apt,within a day,87%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1395613641844693777/original/d61255c7-da94-4533-9efd-4b02ed02b41c.jpeg,Élysée,48.8721846,2.3054307,1,0
1397090109840457673,667252122,25,,310,Entire rental unit,Entire home/apt,within an hour,100%,t,t,4,4.75,5.0,5.0,0.79,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTM5NzA5MDEwOTg0MDQ1NzY3Mw==/original/8b33224a-d0b1-4344-86ff-f49954981a46.jpeg,Élysée,48.8652396,2.3109564,0,1
1397814922362607510,485309571,1,,47,Entire rental unit,Entire home/apt,within an hour,91%,f,t,10,4.5,4.7,5.0,2.56,https://a0.muscache.com/pictures/miso/Hosting-1321699697809106966/original/e6a4aa70-1ee0-4c5d-8b9c-ca22999fdce4.jpeg,Élysée,48.87240963672718,2.3230068997749296,-1,-1
1401671273469717003,667252122,25,,308,Entire rental unit,Entire home/apt,within an hour,100%,t,t,15,4.93,5.0,5.0,3.69,https://a0.muscache.com/pictures/miso/Hosting-1401671273469717003/original/4a89fa47-afd4-4b87-9e3f-f4a5c6ea4d33.jpeg,Élysée,48.86518660000001,2.3092442,1,1
1401722021399491691,524034159,37,,351,Entire rental unit,Entire home/apt,within an hour,99%,f,t,3,4.0,4.33,3.67,1.05,https://a0.muscache.com/pictures/prohost-api/Hosting-1401722021399491691/original/ddf88ff7-a36a-4d88-97a7-aa3419e33798.jpeg,Élysée,48.8704177,2.2986728,-1,1
1402059342656316001,568836795,8,,365,Entire rental unit,Entire home/apt,within an hour,100%,,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/hosting/Hosting-1402059342656316001/original/7b8f81b8-2d00-48d1-86a1-16d2d8a361c9.jpeg,Élysée,48.87364015173655,2.3008887469768524,0,-1
1402253530655787706,539990587,12,,337,Entire rental unit,Entire home/apt,within a few hours,100%,f,t,10,4.6,4.5,4.4,2.19,https://a0.muscache.com/pictures/miso/Hosting-1402253530655787706/original/9ca4cd34-3d71-48a5-8ffb-e972431b6878.jpeg,Élysée,48.8701388,2.3029922,0,-1
1400668849062454696,348594099,2,,282,Entire rental unit,Entire home/apt,within a few hours,88%,f,t,4,5.0,5.0,5.0,1.11,https://a0.muscache.com/pictures/hosting/Hosting-1400668849062454696/original/94ad3e24-f400-4d2c-99df-a634ef5dc68f.jpeg,Élysée,48.8714109006299,2.32176796977556,-1,1
1399253281111652654,681530734,8,,295,Entire rental unit,Entire home/apt,within an hour,100%,f,t,2,3.0,5.0,4.5,0.62,https://a0.muscache.com/pictures/miso/Hosting-1399253281111652654/original/ebacdeb5-49c5-4c2f-ae48-c16a16367a83.jpeg,Élysée,48.8783809,2.2996119,-1,-1
1405776271216085344,24495283,130,,137,Entire rental unit,Entire home/apt,within a day,58%,,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/miso/Hosting-1405776271216085344/original/5d776547-b5bd-4430-bd22-fdb78ebc63cb.jpeg,Élysée,48.87364,2.32542,-1,1
1405806710825526957,567834517,3,,117,Entire rental unit,Entire home/apt,within a day,60%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/miso/Hosting-1405806710825526957/original/5da3da3d-9b41-4de9-ad0e-e59529ea37d3.jpeg,Élysée,48.8663107,2.3088617,-1,1
1404888316212576405,655400171,8,,286,Entire rental unit,Entire home/apt,within an hour,100%,t,t,24,4.92,5.0,4.96,5.63,https://a0.muscache.com/pictures/miso/Hosting-1404888316212576405/original/38c4d7f1-c52b-416b-84e7-f824da3033be.jpeg,Élysée,48.87243349785977,2.303459705459612,0,0
1406325099404846709,524851930,184,,290,Entire rental unit,Entire home/apt,within an hour,100%,t,t,12,5.0,5.0,5.0,2.88,https://a0.muscache.com/pictures/prohost-api/Hosting-1406325099404846709/original/eabc29b3-e374-4dd4-881d-53664e5956b6.jpeg,Élysée,48.8730562,2.3193203,1,0
1406325722563482140,524851930,184,,324,Entire rental unit,Entire home/apt,within an hour,100%,t,t,7,5.0,5.0,5.0,1.89,https://a0.muscache.com/pictures/prohost-api/Hosting-1406325722563482140/original/c15a8bf3-3d29-4724-90b5-9710160ae3d7.jpeg,Élysée,48.8730562,2.3193203,0,1
1406326351770077057,524851930,184,,304,Entire rental unit,Entire home/apt,within an hour,100%,t,t,14,4.86,4.86,4.93,3.56,https://a0.muscache.com/pictures/prohost-api/Hosting-1406326351770077057/original/ff1992f9-a7ca-40f7-96a3-a4f31abca948.jpeg,Élysée,48.8730562,2.3193203,1,-1
1406327347472457625,524851930,184,,306,Entire rental unit,Entire home/apt,within an hour,100%,t,t,13,4.92,4.77,4.77,3.1,https://a0.muscache.com/pictures/prohost-api/Hosting-1406327347472457625/original/e90821a8-1706-4856-896f-efa3f400d4e3.jpeg,Élysée,48.8730562,2.3193203,-1,0
1407964804767608303,350922432,1,,41,Entire rental unit,Entire home/apt,within an hour,100%,f,t,8,4.63,4.75,4.5,2.18,https://a0.muscache.com/pictures/hosting/Hosting-1407964804767608303/original/ce61883f-9f60-471c-af1a-f6e457859961.jpeg,Élysée,48.87935,2.32014,-1,0
1408631772269112650,13444658,1,,37,Entire rental unit,Entire home/apt,within a few hours,80%,f,t,4,5.0,5.0,5.0,1.4,https://a0.muscache.com/pictures/miso/Hosting-1408631772269112650/original/0caa68c5-bd8e-4173-a28c-71e271588783.jpeg,Élysée,48.88166413802725,2.324251040980806,-1,0
1405551494962363322,123745971,70,,364,Private room in rental unit,Private room,within an hour,100%,t,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQwNTU1MTQ5NDk2MjM2MzMyMg==/original/fb79ee2d-9713-484d-a934-4aca032ecbf1.jpeg,Élysée,48.87087,2.30039,1,1
1407053512382282489,482609432,6,,3,Entire rental unit,Entire home/apt,within an hour,100%,f,t,3,4.33,3.67,4.67,1.64,https://a0.muscache.com/pictures/miso/Hosting-1407053512382282489/original/d63db631-ee6e-48d8-8c15-7facddc8bbaf.jpeg,Élysée,48.87425637081567,2.304890613553187,-1,1
1405581775768107250,123745971,70,,364,Private room in rental unit,Private room,within an hour,100%,t,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/miso/Hosting-1405581775768107250/original/0588cb90-ae73-4990-9579-05816b7a89b7.jpeg,Élysée,48.87143365604188,2.298550697196331,0,-1
1405607383551931829,123745971,70,,364,Entire rental unit,Entire home/apt,within an hour,100%,t,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/miso/Hosting-1405607383551931829/original/d9071685-dc00-45d5-ad37-36a504a12989.jpeg,Élysée,48.87165788212073,2.29898073939863,1,-1
1407164458093478631,8174510,1,,22,Entire rental unit,Entire home/apt,within an hour,100%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/hosting/Hosting-1407164458093478631/original/6322e2cb-5363-4bbd-8d6e-4e27148c4709.jpeg,Élysée,48.87906,2.3244,-1,1
1409187948568513278,236240174,25,,137,Entire rental unit,Entire home/apt,within an hour,100%,t,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQwOTE4Nzk0ODU2ODUxMzI3OA==/original/3f1e331f-c9b3-45a2-8120-a784b9b29326.jpeg,Élysée,48.87300321539945,2.312336227642225,-1,-1
1405644259147443231,123745971,70,,364,Entire rental unit,Entire home/apt,within an hour,100%,t,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/miso/Hosting-1405644259147443231/original/403ccefb-938a-4263-b5c8-cdefe8aa768c.jpeg,Élysée,48.8694222301689,2.2997840533657565,1,0
1407259942273337661,569596141,10,,284,Entire rental unit,Entire home/apt,within an hour,98%,,t,10,4.9,4.9,4.7,2.21,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQwNzI1OTk0MjI3MzMzNzY2MQ==/original/e5ec10f7-dc20-46da-b0ba-c28519271c8d.jpeg,Élysée,48.8743432,2.315953,1,0
1409524131690461584,724209,7,,32,Entire rental unit,Entire home/apt,within an hour,100%,,t,2,5.0,5.0,4.5,0.53,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQwOTUyNDEzMTY5MDQ2MTU4NA==/original/b7310641-933e-4cd6-8ee2-06ed21bd6ac6.jpeg,Élysée,48.874034242905466,2.3136241671473656,1,1
1409894133445344030,123745971,70,,364,Entire rental unit,Entire home/apt,within an hour,100%,t,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQwOTg5NDEzMzQ0NTM0NDAzMA==/original/0c7647b9-9fe3-4ddc-88b7-39e2deb1b0a6.jpeg,Élysée,48.87021941342071,2.304164021308392,0,0
1409907099664417248,503647888,44,,347,Entire rental unit,Entire home/apt,within an hour,99%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1409907099664417248/original/d9461fd4-e6c5-4c8f-bb4c-f1f636e2425e.jpeg,Élysée,48.8740367,2.3211636,-1,0
1410809570291655930,524851930,184,,240,Entire condo,Entire home/apt,within an hour,100%,t,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1410809570291655930/original/057e616c-9807-41d5-81f9-10d0f16e91a0.jpeg,Élysée,48.8783779,2.3162901,1,1
1410841848226285079,524851930,184,,338,Entire rental unit,Entire home/apt,within an hour,100%,t,t,9,4.89,5.0,4.78,2.37,https://a0.muscache.com/pictures/prohost-api/Hosting-1410841848226285079/original/91478abc-cfc7-4558-b8df-517094da6215.jpeg,Élysée,48.87306,2.31932,1,-1
1412874987431990131,693462562,3,,102,Entire rental unit,Entire home/apt,within an hour,100%,t,t,19,4.89,4.89,4.89,5.09,https://a0.muscache.com/pictures/hosting/Hosting-1412874987431990131/original/3f3f3739-cd48-4c11-a694-1e1d90e9f92f.jpeg,Élysée,48.86904073001471,2.3069089955468574,0,1
1410073979257543964,524851930,184,,313,Entire rental unit,Entire home/apt,within an hour,100%,t,t,16,4.94,4.93,4.73,3.58,https://a0.muscache.com/pictures/prohost-api/Hosting-1410073979257543964/original/c871f243-804e-4957-89a7-2b6a311df95f.jpeg,Élysée,48.8730562,2.3193203,-1,-1
1411548369413701418,542357709,3,,17,Entire rental unit,Entire home/apt,within an hour,100%,t,t,8,5.0,5.0,5.0,3.38,https://a0.muscache.com/pictures/miso/Hosting-1411548369413701418/original/a2f7f035-22db-4201-a606-8a303bf2809a.jpeg,Élysée,48.8767643,2.3028211,0,1
1411598377562719918,693141183,1,,344,Entire rental unit,Entire home/apt,within an hour,100%,t,t,14,4.86,5.0,5.0,3.41,https://a0.muscache.com/pictures/miso/Hosting-1411598377562719918/original/9495a2b2-53f5-4439-97ba-0c5fb8c21581.jpeg,Élysée,48.88074,2.3238,1,-1
1414416594048386465,547180905,22,,325,Entire rental unit,Entire home/apt,within an hour,99%,f,t,1,4.0,5.0,5.0,0.41,https://a0.muscache.com/pictures/miso/Hosting-1414416594048386465/original/bd3f8fe1-beac-494b-b536-6f24ec08ca75.jpeg,Élysée,48.8792692,2.3052846,1,0
1414505205076691768,489811683,73,,351,Entire rental unit,Entire home/apt,N/A,N/A,t,t,11,4.73,4.91,4.82,3.27,https://a0.muscache.com/pictures/miso/Hosting-1414505205076691768/original/d92c5e1f-a8e3-4e10-99b8-5cc000a54dec.jpeg,Élysée,48.8731131,2.3011731,-1,1
1415687117616049831,541525637,10,,306,Entire rental unit,Entire home/apt,within an hour,100%,t,t,9,5.0,5.0,5.0,2.48,https://a0.muscache.com/pictures/hosting/Hosting-1415687117616049831/original/bf0d2a13-33c2-42c6-8071-284cc811bf3b.jpeg,Élysée,48.86713,2.31025,1,1
1414603263949216958,563248085,76,,356,Entire rental unit,Entire home/apt,within an hour,100%,f,t,13,4.77,4.77,4.69,3.15,https://a0.muscache.com/pictures/prohost-api/Hosting-1414603263949216958/original/7e8d43a6-3174-4d26-9a9c-d69e53874922.jpeg,Élysée,48.8710619,2.2981447,0,1
1415924759978193234,169545729,1,,335,Entire rental unit,Entire home/apt,within a few hours,100%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/miso/Hosting-1415924759978193234/original/f3ec661f-6133-4209-b883-6bab9a58ed2e.jpeg,Élysée,48.870866057092215,2.311093741958256,0,0
1415927031012129518,63360603,1,,280,Entire rental unit,Entire home/apt,a few days or more,0%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/miso/Hosting-1415927031012129518/original/da6b7c7e-7eaa-404b-b603-9fd6e060109c.jpeg,Élysée,48.8653165,2.3090754,0,0
1415035513521013212,524851930,184,,306,Entire rental unit,Entire home/apt,within an hour,100%,t,t,15,4.93,4.73,4.73,3.98,https://a0.muscache.com/pictures/prohost-api/Hosting-1415035513521013212/original/a811ad62-f2e6-44dc-a0d9-f995ede750cc.jpeg,Élysée,48.8730562,2.3193203,-1,1
1415137567566944027,289504906,1,,2,Private room in rental unit,Private room,within an hour,100%,f,t,21,4.95,5.0,4.95,5.12,https://a0.muscache.com/pictures/hosting/Hosting-1415137567566944027/original/d89dc9a3-b124-48d2-a4b9-b05b1524c75b.jpeg,Élysée,48.8806431,2.3210963,1,1
1415158916663104177,524851930,184,,290,Entire rental unit,Entire home/apt,within an hour,100%,t,t,5,3.8,4.6,4.8,1.22,https://a0.muscache.com/pictures/prohost-api/Hosting-1415158916663104177/original/8305f43b-6470-4d89-ab67-713be9e9f3f3.jpeg,Élysée,48.8686161,2.3248327,0,0
1415224525788381883,174519751,1,,85,Entire rental unit,Entire home/apt,within an hour,100%,f,t,13,4.77,4.92,4.92,3.64,https://a0.muscache.com/pictures/hosting/Hosting-1415224525788381883/original/4dce3dc7-3ecd-4055-a7ec-d0155529ad9f.jpeg,Élysée,48.88074797936165,2.314937004426581,1,-1
1416389786426933260,517086890,19,,330,Entire rental unit,Entire home/apt,within an hour,98%,f,t,12,4.75,4.82,4.73,3.03,https://a0.muscache.com/pictures/hosting/Hosting-1416389786426933260/original/9fafe874-d5a4-4f0a-9045-13cc9c373ff1.jpeg,Élysée,48.87188351110117,2.299145795794236,1,-1
1416423485366497833,517086890,19,,330,Entire rental unit,Entire home/apt,within an hour,98%,f,t,13,5.0,5.0,5.0,3.33,https://a0.muscache.com/pictures/hosting/Hosting-1416423485366497833/original/b32b0e17-a431-49e8-bb5b-c32370ee78d5.jpeg,Élysée,48.87165,2.29889,-1,0
1418111656534400323,693462562,3,,68,Entire rental unit,Entire home/apt,within an hour,100%,t,t,15,4.4,4.73,4.73,3.98,https://a0.muscache.com/pictures/hosting/Hosting-1418111656534400323/original/a7165a55-46a3-4c07-83b5-b7e2e3e3beec.jpeg,Élysée,48.86832,2.30646,1,0
1416478901360277171,37512524,1,,358,Entire rental unit,Entire home/apt,within a day,100%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/hosting/Hosting-1416478901360277171/original/f06107a6-c236-41a4-a06f-16d714793460.jpeg,Élysée,48.87996746777103,2.3246757488130783,-1,1
1419423470506389393,106357216,1,,0,Entire rental unit,Entire home/apt,within a few hours,100%,t,t,1,5.0,5.0,5.0,0.29,https://a0.muscache.com/pictures/hosting/Hosting-1419423470506389393/original/71e14004-5f0d-49ac-a3c4-7e43602e72a4.jpeg,Élysée,48.88020550269476,2.3133085034668395,-1,0
1419447855982440719,51567288,141,,102,Entire rental unit,Entire home/apt,within an hour,100%,f,t,1,4.0,5.0,5.0,0.38,https://a0.muscache.com/pictures/prohost-api/Hosting-1419447855982440719/original/cc96074b-f98f-4c44-8451-2bd57ffe223f.jpeg,Élysée,48.87397,2.30825,0,0
1416602096855950883,524851930,184,,113,Entire rental unit,Entire home/apt,within an hour,100%,t,t,5,5.0,5.0,5.0,1.27,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQxNjYwMjA5Njg1NTk1MDg4Mw==/original/dd98977f-b581-43a4-a428-ff0e8002bb3d.jpeg,Élysée,48.87838,2.31629,-1,1
1416615806984068852,563248085,76,,357,Entire rental unit,Entire home/apt,within an hour,100%,f,t,12,4.75,4.92,4.83,2.98,https://a0.muscache.com/pictures/prohost-api/Hosting-1416615806984068852/original/a1908bc9-d7b0-491c-854f-b44b6e4c2106.jpeg,Élysée,48.8710619,2.2981447,1,1
1419475233282493392,104694071,1,,243,Private room in rental unit,Private room,within a few hours,100%,f,t,1,5.0,5.0,5.0,0.34,https://a0.muscache.com/pictures/hosting/Hosting-1419475233282493392/original/2714aeed-2c1e-4459-b726-e2b0bf4baebb.jpeg,Élysée,48.87049110898771,2.320457008360885,-1,0
1416909933585825934,26810171,41,,81,Entire condo,Entire home/apt,within an hour,99%,f,t,11,5.0,5.0,5.0,3.08,https://a0.muscache.com/pictures/miso/Hosting-1416909933585825934/original/6e4d2f2c-8217-41f2-8bcc-7f372e876d04.jpeg,Élysée,48.87573061729727,2.317161520269481,1,1
1418932648954007731,475779149,1,,365,Entire rental unit,Entire home/apt,within an hour,96%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/miso/Hosting-1418932648954007731/original/25b0eda2-f330-44f0-afd6-18790edec8ec.jpeg,Élysée,48.8731,2.32557,-1,-1
1420396472835819718,271316328,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,4,4.75,4.75,5.0,1.12,https://a0.muscache.com/pictures/hosting/Hosting-1420396472835819718/original/7a7b712b-4101-4b93-a654-1bfe06a0a761.jpeg,Élysée,48.8691106,2.3000719,-1,1
1419567382823588033,695092510,1,,28,Entire rental unit,Entire home/apt,within an hour,100%,f,t,5,4.8,4.8,4.8,1.46,https://a0.muscache.com/pictures/miso/Hosting-1419567382823588033/original/3decc532-2407-469e-bb2b-1d0fc032a559.jpeg,Élysée,48.8741905,2.3078116,1,0
1421703466332797898,546859285,1,,161,Entire rental unit,Entire home/apt,N/A,N/A,f,t,11,5.0,5.0,4.91,2.89,https://a0.muscache.com/pictures/miso/Hosting-1421703466332797898/original/219ba61c-a6aa-453e-ab6d-4f5cd7febd90.jpeg,Élysée,48.8764968381786,2.297444494036478,1,1
1420091213735377876,524851930,184,,311,Entire rental unit,Entire home/apt,within an hour,100%,t,t,6,4.83,4.5,5.0,1.61,https://a0.muscache.com/pictures/prohost-api/Hosting-1420091213735377876/original/4989e974-dc8f-428e-b08d-69cfad0edd5b.jpeg,Élysée,48.8730562,2.3193203,1,1
1421803109943229052,554639703,1,,364,Private room in bed and breakfast,Private room,within a few hours,100%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQyMTgwMzEwOTk0MzIyOTA1Mg==/original/4aad13d3-a9ca-4b84-9e5b-ecf851ec8ecb.png,Élysée,48.87196659591788,2.3065083067704504,-1,1
1421862255645469744,592257264,3,,314,Entire rental unit,Entire home/apt,within an hour,100%,t,t,18,4.89,5.0,5.0,4.7,https://a0.muscache.com/pictures/miso/Hosting-1421862255645469744/original/40b795ce-756c-4306-8e26-966c361d303b.jpeg,Élysée,48.8719326,2.3037977,1,-1
1421872440139851476,536774621,2,,18,Entire rental unit,Entire home/apt,within an hour,97%,f,t,11,4.82,4.91,4.64,3.33,https://a0.muscache.com/pictures/miso/Hosting-1421872440139851476/original/ce9bdb87-0dff-4ed0-99c7-be0595e3e3cb.jpeg,Élysée,48.8744254,2.3073744,0,0
1420180809878081448,684800041,9,,7,Entire rental unit,Entire home/apt,within an hour,100%,f,t,25,4.68,4.96,4.6,6.58,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQyMDE4MDgwOTg3ODA4MTQ0OA==/original/bc98d182-539a-4af7-bfe8-9419e5562e66.jpeg,Élysée,48.87853389684343,2.3021959483541847,1,0
1420279413312800752,158314905,137,,336,Entire rental unit,Entire home/apt,within an hour,100%,f,t,5,3.0,3.8,3.0,1.61,https://a0.muscache.com/pictures/prohost-api/Hosting-1420279413312800752/original/fd63d20d-cc87-4ddd-943e-403bf6656b9a.jpeg,Élysée,48.87263770992472,2.303852794472037,1,0
1422323061453713029,503536814,88,,281,Entire rental unit,Entire home/apt,within an hour,100%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1422323061453713029/original/9372e461-0105-4af5-a494-6bcfbec3de54.jpeg,Élysée,48.8693964,2.3220976,-1,1
